,t1_90_red,t1_90_green,t1_90_blue,t1_90_nir08,t1_90_swir16,t1_90_swir22,t1_90_NDVI,t1_90_NDMI,t1_90_MNDWI,t1_90_NDWI,t1_90_NDBI,t1_90_NDTI,t1_90_NDFI,t1_90_is_composite,t1_90_older_than_45,t1_90_mean_valid_pixel_ratio,t1_90_days_from_sample,t1_90_ndti_ratio,t1_90_ndfi_ratio,t1_90_t1_90vp,red,green,blue,nir08,swir16,swir22,NDVI,NDMI,MNDWI,NDWI,NDBI,NDTI,NDFI,t3_90_red,t3_90_green,t3_90_blue,t3_90_nir08,t3_90_swir16,t3_90_swir22,t3_90_NDVI,t3_90_NDMI,t3_90_MNDWI,t3_90_NDWI,t3_90_NDBI,t3_90_NDTI,t3_90_NDFI,t3_90_is_composite,t3_90_older_than_45,t3_90_mean_valid_pixel_ratio,t3_90_days_from_sample,t3_90_ndti_ratio,t3_90_ndfi_ratio,t3_90_t3_90vp,t3c_waterfrac,t1_waterfrac,t3_90_red_std,t3_90_green_std,t3_90_blue_std,t3_90_nir08_std,t3_90_swir16_std,t3_90_swir22_std,t3_90_NDVI_std,t3_90_NDMI_std,t3_90_MNDWI_std,t3_90_NDWI_std,t3_90_NDBI_std,t3_90_NDTI_std,t3_90_NDFI_std,t1_90_vp,t3_90_vp,t2_365_red_mean,t2_365_green_mean,t2_365_blue_mean,t2_365_nir08_mean,t2_365_swir16_mean,t2_365_swir22_mean,t2_365_NDVI_mean,t2_365_NDMI_mean,t2_365_MNDWI_mean,t2_365_NDWI_mean,t2_365_NDBI_mean,t2_365_NDTI_mean,t2_365_NDFI_mean,t2_365_NDMI_mean_time_mean,t2_365_NDMI_std_mean,t2_365_NDVI_mean_time_mean,t2_365_NDVI_std_mean,t2_365_NDFI_std_time_mean,t2_365_NDTI_std_time_mean,t2_365_NDFI_mean_time_mean,t2_365_NDTI_mean_time_mean,t2_365_t2_365vp_mean,t3_365_red_mean,t3_365_green_mean,t3_365_blue_mean,t3_365_nir08_mean,t3_365_swir16_mean,t3_365_swir22_mean,t3_365_NDVI_mean,t3_365_NDMI_mean,t3_365_MNDWI_mean,t3_365_NDWI_mean,t3_365_NDBI_mean,t3_365_NDTI_mean,t3_365_NDFI_mean,t3_365_NDMI_mean_time_mean,t3_365_SWIR_std_time_mean,t3_365_NDVI_amplitude_mean,t3_365_NDFI_std_time_mean,t3_365_NDTI_std_time_mean,t3_365_NDFI_mean_time_mean,t3_365_NDTI_mean_time_mean,t3_365_NDVI_std_mean,t3_365_NDBI_std_mean,t3_365_t3_365vp_mean,t2_365_red_std,t2_365_green_std,t2_365_blue_std,t2_365_nir08_std,t2_365_swir16_std,t2_365_swir22_std,t2_365_NDVI_std,t2_365_NDMI_std,t2_365_MNDWI_std,t2_365_NDWI_std,t2_365_NDBI_std,t2_365_NDTI_std,t2_365_NDFI_std,t2_365_NDMI_mean_time_std,t2_365_NDMI_std_std,t2_365_NDVI_mean_time_std,t2_365_NDVI_std_std,t2_365_NDFI_std_time_std,t2_365_NDTI_std_time_std,t2_365_NDFI_mean_time_std,t2_365_NDTI_mean_time_std,t3_365_red_std,t3_365_green_std,t3_365_blue_std,t3_365_nir08_std,t3_365_swir16_std,t3_365_swir22_std,t3_365_NDVI_std,t3_365_NDMI_std,t3_365_MNDWI_std,t3_365_NDWI_std,t3_365_NDBI_std,t3_365_NDTI_std,t3_365_NDFI_std,t3_365_NDMI_mean_time_std,t3_365_SWIR_std_time_std,t3_365_NDVI_amplitude_std,t3_365_NDFI_std_time_std,t3_365_NDTI_std_time_std,t3_365_NDFI_mean_time_std,t3_365_NDTI_mean_time_std,t3_365_NDVI_std_std,t3_365_NDBI_std_std,t3d_waterfrac,t2d_waterfrac,t2_365_vp,t3_365_vp,urban_sig_ec,urban_sig_drp,mine_sig_drp,mine_sig_ec,farm_sig_drp,farm_sig_ec,1km_urban_sig_ec,1km_urban_sig_drp,1km_mine_sig_drp,1km_mine_sig_ec,1km_farm_sig_drp,1km_farm_sig_ec,QA_PIXEL,lwir11
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.06565109429065744,0.06519479887543252,0.03119028762975778,0.23153723183391003,0.20389735294117647,0.12403682958477508,0.5584209813423863,0.06824523480566856,-0.506016932401531,-0.5582957842178874,-0.06824523480566856,-0.09486287670354852,-0.1565789173862549,1.0,,1.0,,0.0,0.0,1.0,0.018650088104127414,0.012401165738138592,0.008514424231378177,0.0358977018856945,0.04316182142307627,0.034337783690101605,0.09463325630848536,0.10692552342248506,0.0531640548137667,0.061798859701120035,0.10692552342248506,0.028116419420076835,0.04130153910376289,0.08515160677190106,0.07513144639196391,0.03679589954899549,0.264295688499385,0.24796296682383492,0.161457840064234,0.5120106498804091,0.02852728455606273,-0.530864966796702,-0.5505514869742769,-0.028544761290498256,-0.008162278067853999,0.21763167443571713,1.0,,1.0,,0.0011890118901189011,0.0005466721333880005,1.0,8.200082000820008e-05,0.0,0.029789416627952238,0.017014353516788285,0.010313366373754787,0.06314594340905326,0.059721515354979694,0.05622683586331694,0.10797533428472968,0.11909563143666325,0.048355866863214775,0.0682090998861988,0.11913318679423233,0.09722203038226164,0.3245526526789232,1.0,1.0,0.10749323210562506,0.08766208325015527,0.047774493265349126,0.2299442153119732,0.26071512374123856,0.184800319861259,0.38098465978917323,-0.04892571035970882,-0.49559886088511806,-0.45103931092535227,0.04896155748899769,-0.09467120463042478,-0.15782694766147906,-0.04892571035970882,0.11877761954837852,0.38098465978917323,0.16694895971667142,,,,,0.825028835063437,0.13620688140195245,0.10203039094231983,0.05602104178581942,0.2685727226037413,0.3239968954158638,0.24354629851850976,0.3467789772315091,-0.08149711086181019,-0.5204655988233831,-0.4519955726754773,0.08145714648928831,0.06249577658006598,0.20534900157979918,-0.08151464442568375,0.07098159194156184,0.34329179417784794,0.11787614042644808,0.05708766225008585,0.22973588194776906,0.037485023793991316,0.15103342964384117,0.10931408453553888,0.8596255295886291,0.02813462917591064,0.01864714872017313,0.01281068912516741,0.04454804266382342,0.05705525675292965,0.04689571410794887,0.08310233785326092,0.09008521943813964,0.04950242738780176,0.05675561066266506,0.09008593654647395,0.013861793986991972,0.02440388926865964,0.07483629343110011,0.03744106075327515,0.06969193454019032,0.03326222435763644,,,,,0.04481363834133753,0.024765909147891018,0.015825630709403002,0.05902491508354963,0.08097695686582843,0.08188984953641201,0.10879143252148243,0.10241285002596792,0.04774601172940019,0.06811105966971903,0.10273865725454744,0.08725715029959515,0.24687826325732115,0.06921316191058582,0.02828251827476047,0.0912099506096503,0.07085331233217658,0.030648711235066087,0.2450660314991592,0.09544729915604999,0.04207383830964861,0.048812424295275096,0.00023051341624527355,5.7670126874279124e-05,0.825028835063437,0.8596255295886291,8.904783350911381e-07,6.265634626813056e-07,0.00010674537329661719,0.00010361882082450862,0.15145760748844214,0.15488164707761717,0.0,0.0,0.0,0.0,0.19953103048795434,0.20713283904119806,,
12,0.06948053030303031,0.06771242424242425,0.03264752525252525,0.23480242424242423,0.20729214646464647,0.12950075757575757,0.553890909006263,0.07822336995335256,-0.49836127456388746,-0.555934772940321,-0.07822336995335256,-0.1723667328027058,-0.17746030960180154,1.0,,1.0,,0.0,0.0,1.0,0.027135493171875465,0.017618601419138895,0.01211097284779672,0.03556593236698779,0.05974329756479313,0.04960079948730277,0.10926468092008167,0.11344723824330635,0.05633194071515329,0.06539550949274765,0.11344723824330635,0.012836564409529197,0.07151320687430864,0.08460802617066761,0.07468249914897673,0.036724240648956304,0.26169889894609283,0.2466649176890293,0.16049590933538488,0.5108286610561633,0.026327091834398356,-0.5309543651530382,-0.5495991237693567,-0.026352599327239812,-0.0071728214471603186,0.2193105599983426,1.0,,1.0,,0.0012118571370215547,0.0005446548930433954,1.0,9.803788074781117e-05,0.0,0.029406130637054245,0.016897243399197313,0.010297619601361581,0.060818151458193595,0.05917640129867959,0.05578964069833494,0.10925697687766235,0.11814177709564698,0.048448973095679276,0.06914137895016563,0.1181990752893758,0.09682392844255162,0.3212955097188956,1.0,1.0,0.11152573896011396,0.09010018356643357,0.04992214937839937,0.23234418479668478,0.2666732818570318,0.19478337202149704,0.3770548507270381,-0.04812964463171743,-0.49196027886744065,-0.44891015645433824,0.04816384118282775,-0.14402273185915682,-0.19390700941197403,-0.04812964463171743,0.11299454346365341,0.3770548507270381,0.15462672925291127,,,,,0.8005509641873279,0.13502895332734638,0.1013689736934492,0.05578889727839266,0.2669021549955153,0.3219943130128366,0.24141968244652096,0.34786143767563793,-0.08135627152528467,-0.5206516794072602,-0.4522755840197563,0.08131555698384038,0.061242929108339055,0.20535497575843598,-0.08137373463361997,0.07026580933308099,0.34323645675714165,0.12346613876813102,0.05753460923549417,0.2380742642035424,0.03968391022358772,0.15072526079449444,0.10885728919728599,0.8625145808653658,0.03602619516982008,0.02328475665407425,0.016055338545513373,0.04565856340524931,0.07125235672522892,0.06254095798237405,0.09223412420879948,0.09115894202003487,0.05451071979963481,0.05950612029751929,0.09115807988431025,0.0029908134819771476,0.014302641374861726,0.07745966723991665,0.043042623326064,0.08197205665475193,0.03491098898971544,,,,,0.044397246344223804,0.024673279839093294,0.015740000792853977,0.05821410326185516,0.08025896122977587,0.08069113205277278,0.10925020016860089,0.10220199230381022,0.047979901153482586,0.06867018659771076,0.1025308326624565,0.08362786936332951,0.2495514676982761,0.06935280338548454,0.028022187931794295,0.09077340869018703,0.07504540149644204,0.03011657809192089,0.2443435942680724,0.09346735718700976,0.04168338570335856,0.04834239405501558,0.0002332938458535877,6.121824303642486e-05,0.8005509641873279,0.8625145808653658,9.185669863105015e-07,6.868577689264796e-07,0.00010375303761763796,7.325913939819572e-05,0.13841217688430205,0.1462636878626489,0.0,0.0,0.0,0.0,0.127019583034906,0.10641705270669838,,
13,0.0916097727272727,0.07751728535353535,0.04551276515151515,0.23860587121212118,0.2263759090909091,0.15373111111111112,0.43100704278417346,0.02929082141315866,-0.43933008382975686,-0.45720842034167014,-0.02758105603935503,-0.15430915877724566,0.10183114760224066,1.0,,0.903831705484598,,0.0,0.006427915518824609,1.0,0.03615171217731084,0.022633775384680175,0.01640795637953736,0.08554249252458478,0.07694124525154997,0.06539803370367567,0.17545639688436385,0.1663467554374004,0.22573239982644658,0.22883471247293363,0.16611665685189425,0.03152604260087624,0.2705263149824072,0.09987149431176047,0.07823618076074672,0.047493934655029206,0.2129371970527362,0.24158587689437785,0.17124904122016313,0.349281519320482,-0.07294179169401933,-0.5065690679271946,-0.44452274717071244,0.07290514807968088,-0.10364369891310204,0.04135176663352929,1.0,,0.8548222382592829,,0.0011982407646954699,0.0008986805735216024,1.0,0.004885801961005185,0.03405960430753819,0.034884351089093796,0.02241963090029244,0.014906814226698453,0.07226498836335712,0.06027044751494401,0.0532910649973334,0.16111347479246044,0.15882395683011938,0.07996196776378153,0.12610683348911197,0.1587600031172393,0.08445121752367882,2.0799669085941406,1.0,1.0,0.09545828541408087,0.08065640594044002,0.04688753131548586,0.24098336298802212,0.2329180018319223,0.16023663544998773,0.42650003856141366,0.026112337850459938,-0.441994183112873,-0.45414774997597074,-0.03969067291432346,-0.1489452288943843,0.083708812053169,0.023976102922896987,0.03344664172819114,0.4302620944154223,0.036222173899370935,0.11760043768873911,0.02783936464938481,0.13768800978344237,-0.15243254628039338,0.8470156106519743,0.10015223316414741,0.07790980299498344,0.046802126930619546,0.21251056525296053,0.2418951189026832,0.17294475729826334,0.34869342911481793,-0.07368929536393905,-0.5106262444425879,-0.44664186008419193,0.07348228196527917,-0.09983789302110374,0.04424963953432405,-0.07400567822020104,0.017651806227045257,0.049493564000515376,0.11142430114531268,0.0303783759765122,0.16693078447247076,-0.10620200084568404,0.022353859458467216,0.02443960988379656,0.7965142086845223,0.036669846426613494,0.02379394001120463,0.017176053577541494,0.08008764561869187,0.07422434140690168,0.0637635376247396,0.16522986946332546,0.15454407895635897,0.19478887151034247,0.21055583300744343,0.7010040008047408,0.037055644755275535,0.24772526654642701,0.16139101146575296,0.02574821869448348,0.16837205428494217,0.026933073463861097,0.06273588445039707,0.008978576277373774,0.24210467579301587,0.028452413600709776,0.036341233804974636,0.02351911068780423,0.015599126864067617,0.0755165774299473,0.06424557280758174,0.05638255090227905,0.161815539008757,0.1558315399371333,0.09439656201741062,0.13219487941754485,0.21459724700412042,0.07907273271354377,0.5255433015788039,0.15610394357944615,0.010229078084288036,0.04948830317284575,0.07674863050516355,0.015586959826553077,0.2714300314235773,0.07964769829851691,0.028552980987956847,0.21893755277354346,0.004147547010525456,0.030547903275175998,0.8470156106519743,0.7965142086845223,6.235919196059636e-06,5.844464148415802e-06,0.0021845805492741576,0.002543491460309309,0.00039053971800153477,0.0004157146443338891,0.0,0.0,0.0,0.0,0.0006823847558628705,0.0008633936826584732,,
14,0.04202610294117646,0.050545392156862747,0.023395183823529408,0.1852339093137255,0.1302769117647059,0.07224890931372549,0.637146124869072,0.19605604290939083,-0.2955862407937534,-0.4642697099214403,-0.23205861896159316,-0.18709763419477068,0.3830844576799305,1.0,,0.8701723113487819,,0.0,0.10338680926916222,1.0,0.012124680783768112,0.008794060075745493,0.006403732485721464,0.07799353325196882,0.06485992938824667,0.03843322595664838,0.10897722036300257,0.11984145191403568,0.42575843023795584,0.3345096496264639,0.1485646683171149,0.02949951209143814,0.316471267055569,0.06940260099944172,0.06610559678857858,0.03518276063438679,0.2419917111184488,0.21226002345420136,0.1325359288578587,0.5564883022804455,0.07697013705235524,-0.500894921287532,-0.5549513677154599,-0.08287805856466622,-0.1768834570077478,0.3322407989034954,1.0,,0.9117749849085207,,0.0005718876376955652,0.01251344616767201,1.0,0.014260880616186236,0.12032085561497326,0.02308612056592588,0.01505656305476894,0.010677773805294357,0.062448546470566864,0.0552644870259692,0.04353079092637447,0.11056999947656226,0.12755994331988088,0.17272584204361402,0.1429058100181801,0.13502338757709684,0.04906940012977359,0.32028621000403773,1.0,1.0,0.07832222443977592,0.06604946486928104,0.038242411181139115,0.16676970623249301,0.18539187675070026,0.1299940829831933,0.384675912139588,-9.403034953281615e-05,-0.3399450521778985,-0.3438882217160333,-0.00474049114577459,-0.11241327883456403,0.25469235557237796,-0.02878401171211783,0.13117977844493695,0.387122381437395,0.1579947091777499,0.13472504616234218,0.04803137360415939,0.2912915834492126,-0.11149552241591512,0.9740344622697563,0.11557737306966517,0.08773835591260584,0.05376725870248187,0.22396648358498933,0.27940988224798124,0.20812493246917127,0.33005138200885903,-0.10048058108860425,-0.5038898812431677,-0.4257673039913434,0.09720481558449195,-0.10990343999453148,0.22246096970503274,-0.10235513252269864,0.0527111243076319,0.31854606191560064,0.1284552164406023,0.0454006028267738,0.30270715334739073,-0.11544284234139979,0.12856933274383248,0.10184730758789268,0.9656041357461544,0.030866231323235006,0.018607967797310575,0.013849837581682,0.07154576426406821,0.09340420539649491,0.06717790043564742,0.08753394558856316,0.11782020365590914,0.36005437239426097,0.28051428572034154,0.16576237272335176,0.03139623153669228,0.2127846833979074,0.1076750655525864,0.0321318169828827,0.06965183159502818,0.027179750232715124,0.041791235561164174,0.01340943548307419,0.20272649871701837,0.021634695170110466,0.03766715035849269,0.024280174569371496,0.015059749175857362,0.061252818031587684,0.07870802601183084,0.06630094729796661,0.07983589212253864,0.09507285413278115,0.15008424452075958,0.11985921675846,0.10472046180023122,0.036905245724100845,0.21700282817531585,0.08074823239406206,0.028446256048495017,0.09194630060715552,0.034859912126903335,0.010498160267653385,0.2035205232966225,0.02791605587433532,0.03539972368465283,0.0402726639248117,0.018622658551308756,0.14527629233511588,0.9740344622697563,0.9656041357461544,0.0002244053613471173,0.0001696373538965021,0.0008383496711332615,0.0010094649462490588,0.13231081617398355,0.12479409487590996,0.0,0.0,0.0,0.0,0.34897483646482047,0.3357176064132996,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0915886887254902,0.07724375,0.04201792892156862,0.24543176470588235,0.23258966911764706,0.15217066176470587,0.4645244119045867,0.02461187259941288,-0.4177037919736574,-0.4619179058660366,-0.0459223263573587,0.04029086965056427,0.3533941460231468,1.0,,0.5800653594771242,,0.10071301247771836,0.035650623885918005,1.0,0.020432640253428457,0.012070491612590094,0.008350070326871377,0.08009583616153354,0.0896881809709624,0.06138958621917347,0.10291653458674861,0.07436857622313355,0.30449018455501425,0.22889095637937712,0.0994181970907774,0.041454276241721814,0.20584177683733892,0.09290158484361598,0.07948293529840281,0.043878916970765645,0.2648568847612369,0.2715034850934764,0.17057424818902248,0.4793568921231592,-0.014051166999095335,-0.5403347504212028,-0.5313911195564669,0.012672094530841472,0.02644047254742356,0.23148745250000563,1.0,,0.566663489513124,,0.009694857096172438,0.0024373306463691944,1.0,0.005351234324151359,0.06238859180035652,0.021320036768545995,0.012993241753742883,0.009678533580692808,0.0331522342957194,0.0473364492134998,0.03871448450543698,0.08172014057594981,0.06226369962596378,0.09689011642627526,0.08319012447815018,0.0649215958797587,0.05587812742025222,0.22561999989609394,1.0,1.0,0.10787624317934244,0.08152006953109528,0.05023287774806892,0.23415999985145575,0.27007419277332145,0.1890389310507031,0.36703790914447665,-0.05689940143359972,-0.4544046476681595,-0.430461808957061,0.039939568659257824,0.06164493128696405,0.30166124700070657,-0.06676172670198517,0.0946811631338333,0.39009207845364424,0.09550553417555639,0.19318417314101033,0.04551966107243064,0.33576844667825784,0.055665695315521665,0.6861556743909686,0.109636328290264,0.08312147546603925,0.05194313606834112,0.2494182618925504,0.3100262180643522,0.20728124412441376,0.39084684521878776,-0.10231408216140027,-0.567203174903981,-0.4948176833775465,0.10130144999233948,0.06555495482786035,0.23658957660933058,-0.10344506862619585,0.03680175798850724,0.21762773938203658,0.1909806295240483,0.04949425338971851,0.2792154554810491,0.04801552226673394,0.09606730107774204,0.08984901457285434,0.6442622876413266,0.0252010642249489,0.015200727820123506,0.01121598823520246,0.07464661668541793,0.09799877242017446,0.06880954602453994,0.0882209168586588,0.06793229726597778,0.2729311542880949,0.2063322065590216,0.10635664935013793,0.03544948225060783,0.1649419717348176,0.053286492439547486,0.022008265715287034,0.07126189353474649,0.02181802193907393,0.05813237333355631,0.010047422797272419,0.10306388007046341,0.028271094484028994,0.023477872158625297,0.016367250830298944,0.011456735842893605,0.044210677051294105,0.05930583670503474,0.04357156107853966,0.06960141812860342,0.05348391636149784,0.09640003929531546,0.08009125688701738,0.060162326569048706,0.04988255358276681,0.19984715028500089,0.038918773559548085,0.011274778893288998,0.061978273036530904,0.061629920377338235,0.014090070668568707,0.13720954165728516,0.03914637165354961,0.02496342087682125,0.028564533709068682,0.005384821375889036,0.070291146761735,0.6861556743909686,0.6442622876413266,1.4000002570296137e-06,1.2999766424143732e-06,1.3161571411089736e-05,1.4949386527612296e-05,0.10025893613070663,0.10500395180269916,0.0,0.0,1.2308038186157108e-05,1.4466847605578537e-05,0.08179786136854399,0.08323155559875901,,
18,0.07765746107266434,0.07472269247404845,0.03785937067474048,0.28311322015570933,0.20732878676470587,0.13391285034602077,0.5797448597047127,0.16451437641608435,-0.46556241084416516,-0.5769922924195617,-0.16455378270537543,-0.08735043016380625,-0.062641255949143,1.0,,0.9988465974625144,,0.0034602076124567475,0.0,1.0,0.045468449502730005,0.032330329800204435,0.02502726713371744,0.05384089288027753,0.07249709218615182,0.07392323927556121,0.17175949074624325,0.12988552496096334,0.10442458891111946,0.1291615678003444,0.12990449717568445,0.055960740627382724,0.10031973969068896,0.07563940807366407,0.07161756483189831,0.03763553934331009,0.2804819214671313,0.21560936283654503,0.14033964107557742,0.5787382324196206,0.13380310986573596,-0.49835783507217907,-0.5875075008667808,-0.13397832581859878,-0.13303401347203989,0.11137437033512193,1.0,,0.8502118354516879,,0.0003416700833675003,0.0007926745934126008,1.0,0.0019907976857546352,0.001730103806228374,0.03254823278369666,0.02033156122956137,0.015164045549097857,0.03663143640484019,0.049392102697065864,0.05452289365320601,0.145162543664345,0.12454893065421804,0.07765586618100837,0.10505805923040598,0.12452738887045472,0.056831135045786414,0.2656208988668992,1.0,1.0,0.08614504855783754,0.0764205109964706,0.042563923048074805,0.23470401441139238,0.21719872707612456,0.15391798470949467,0.461208281458641,0.04587789836391089,-0.46975579456202204,-0.49936196973541996,-0.04561072316814405,-0.054580963683443715,-0.0495658877466802,0.0453846353200268,0.1093911137090707,0.46168254957980337,0.11333155814637193,0.11475353196019143,0.046055249780111204,-0.02670126557098969,-0.07027439346112242,0.9916955017301038,0.08943748981602151,0.0760024843760977,0.04464291272809398,0.23254259795540808,0.23308648856035996,0.16808520070371522,0.4390362615455024,-0.0023938876197297436,-0.5049122023739854,-0.4978283311294644,0.002383243592952507,-0.10139928165940652,0.05171520673324004,-0.0027592751090708043,0.032824377373338355,0.28919741786138814,0.12744622342368056,0.04513666798720362,0.11886198850258475,-0.12137011939825017,0.11651643025810741,0.1118203712615379,0.9375035305908616,0.039078379999041436,0.02739497869534581,0.0214130097176893,0.048704580957334716,0.07016971780067997,0.06817049763804493,0.14453383866143665,0.12141228597721868,0.11262168280036039,0.11346911139160169,0.12168089676495807,0.055123913231320924,0.12454022823608456,0.1063533924884621,0.04069247677987675,0.13224274111123538,0.04315990858524607,0.03991803116038707,0.015878821119019268,0.09015617904455688,0.052776767972831665,0.03025956242231769,0.020069713963844833,0.014939925015177106,0.04193189482112893,0.05293710707134853,0.05265771248796799,0.12293123415280956,0.11244070667841963,0.07885219460214099,0.09365921210789606,0.11333874197272306,0.047919935763462214,0.2290743011090011,0.09121884314734241,0.012551375966674045,0.10656116739426268,0.04036551608884489,0.013510793752719179,0.20197048669109355,0.04074122313999792,0.04166709994255382,0.04486822804604073,0.002429046512687349,0.0032871972318339105,0.9916955017301038,0.9375035305908616,0.00018717934025076356,0.0003408038934867806,0.0019583931941857457,0.0012451773866909157,0.21809319680710784,0.22256562918249695,0.0,0.0,0.0027137134002199414,0.0029759375325405938,0.32683778933209323,0.31311729054026877,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.07076279411764706,0.06594901960784313,0.033794877450980386,0.2578920833333334,0.1933464705882353,0.12161889705882355,0.5591442093041911,0.14722716661967952,-0.44502165473474375,-0.5566985596938634,-0.149328772359013,-0.04121918237087993,0.25021660138272606,1.0,,0.8333333333333334,,0.00980392156862745,0.024955436720142603,1.0,0.02471707705115454,0.016932576200446563,0.011063542724633264,0.0849966593295971,0.06527042672938035,0.0505579443481679,0.13732469029940347,0.13523768317639875,0.2377880951533599,0.1908701041790431,0.13081935996955962,0.04327974674689777,0.26426824412245625,0.056543460805272255,0.05966243789232172,0.028047569392437466,0.31063133329815773,0.18334678759139988,0.09964066371304857,0.6763428455188303,0.24802595264359428,-0.5025981001548717,-0.6648744024418417,-0.24886870709081724,0.05970387409884892,0.27501786432710856,1.0,,0.8304965890987324,,0.011505834615541728,0.0032406966136082024,1.0,0.006569899647335957,0.03995840760546643,0.020426273268200897,0.011349230730995167,0.008561657562534604,0.07458044967909278,0.0403971022506823,0.03565116046598085,0.13938332158208863,0.15548178995690728,0.09964616319628342,0.10831058025124551,0.1552955188075979,0.06106934870705809,0.24108245419743382,1.0,1.0,0.0873929555024224,0.07458956393688011,0.04284114664747018,0.24692648831356553,0.22051316345011196,0.1543437781234289,0.4523804909425568,0.059815886099895944,-0.4466920642469599,-0.48734307687986816,-0.05823306424867298,-0.023982646925312406,0.21322922631713004,0.04541563999894003,0.1613404692380307,0.45759845499218754,0.16913914043428593,0.14580995359483753,0.05251292832929369,0.27852430519228644,-0.03433232016562965,0.863458110516934,0.07270611725931055,0.06684798796456706,0.036712443168142296,0.26803691733037754,0.20620761358961093,0.13296794008464496,0.5373839029888979,0.10904977977410203,-0.4990393935949058,-0.5678429746972775,-0.10994096345495052,0.05172470099637639,0.22878765150197788,0.10876666213226834,0.0391886934647463,0.4340305597733396,0.14969411237730984,0.031028813462701706,0.2878476557329714,0.05073772317161364,0.17932556861258261,0.1774407794717102,0.8226612745832256,0.02742593349000812,0.018791337715969855,0.012659294558991563,0.08484726217508182,0.07388844510154285,0.05926343218351648,0.13227204344604893,0.12966409258015676,0.22139204517161268,0.17575738581659012,0.13884966185009434,0.047204516237803196,0.21090202191254548,0.09369985598058983,0.03595652694792473,0.1059081599229552,0.04024084014035997,0.04722587351781515,0.021115823258867305,0.18546053461148693,0.03238831669458135,0.024871637792132157,0.015032423941028954,0.011257373643716057,0.07662956875656822,0.05419079322082437,0.04494406911103019,0.1486016878911929,0.1661210953946439,0.0966622910336574,0.11278632171901659,0.16694867502909702,0.06330132939081096,0.22616839646328263,0.13993519440024713,0.013915173304692774,0.12894591137195938,0.06628777319162779,0.015499355754460724,0.17473446475679508,0.05018337211477478,0.051769072850508975,0.04770735197580564,0.006643881936974351,0.04563279857397504,0.863458110516934,0.8226612745832256,0.0,0.0,0.0,0.0,0.4783099561544134,0.4857618984396029,0.0,0.0,0.0,0.0,0.45365882218652165,0.45506891440524566,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
